Month ID,Month,State ID,State,HS6 ID,HS6,Flow ID,Flow,Country ID,Country,Trade Value
201207,2012-07,28,Tamaulipas,1020230,"Boneless Meat of Bovine, Congelada",1,Imports,aus,Australia,164
201207,2012-07,28,Tamaulipas,1020230,"Boneless Meat of Bovine, Congelada",1,Imports,can,Canada,67908
201207,2012-07,28,Tamaulipas,1020230,"Boneless Meat of Bovine, Congelada",1,Imports,usa,United States,401249
201207,2012-07,28,Tamaulipas,1020312,"Hams, Shoulders and Cuts Thereof, with Bone in of Swine, Fresh or Chilled",1,Imports,usa,United States,9091878
201207,2012-07,28,Tamaulipas,1020442,"Cortes ""Chunks"" Sheep, Bone In, Frozen (Exc. Carcasses or Half Carcasses)",1,Imports,aus,Australia,159
201207,2012-07,28,Tamaulipas,1020442,"Cortes ""Chunks"" Sheep, Bone In, Frozen (Exc. Carcasses or Half Carcasses)",1,Imports,nzl,New Zealand,110797
201207,2012-07,28,Tamaulipas,1020442,"Cortes ""Chunks"" Sheep, Bone In, Frozen (Exc. Carcasses or Half Carcasses)",1,Imports,usa,United States,52246
201207,2012-07,28,Tamaulipas,1020629,"Bovine Offal, Food, Frozen (Exc. Tongues and Livers)",1,Imports,can,Canada,173917
201207,2012-07,28,Tamaulipas,1020629,"Bovine Offal, Food, Frozen (Exc. Tongues and Livers)",1,Imports,usa,United States,311458
201207,2012-07,28,Tamaulipas,1020649,"Offal Pork, Groceries, Frozen (Exc. Livers)",1,Imports,can,Canada,55515
201207,2012-07,28,Tamaulipas,1020649,"Offal Pork, Groceries, Frozen (Exc. Livers)",1,Imports,usa,United States,251941
201207,2012-07,28,Tamaulipas,1020713,"Cuts and Edible Offal, Gallo O Gallina, Domesticus, Fresh or Chilled",1,Imports,usa,United States,4191624
201207,2012-07,28,Tamaulipas,1020714,"Cuts and Edible Offal, Gallo O Gallina, Domesticus, Frozen",1,Imports,usa,United States,2950690
201207,2012-07,28,Tamaulipas,1020726,"Cuts and Edible Offal, Turkey ""Uncooked"" Domesticus, Fresh or Chilled",1,Imports,usa,United States,242622
201207,2012-07,28,Tamaulipas,1020727,"Cuts and Edible Offal, Turkey ""Uncooked"" Domesticus, Frozen",1,Imports,usa,United States,484938
201207,2012-07,28,Tamaulipas,1030323,"Frozen Tilapia ""Oreochromis Spp.""",1,Imports,chn,China,359364
201207,2012-07,28,Tamaulipas,1030461,"Frozen Fillets of Tilapia ""Oreochromis Spp.""",1,Imports,chn,China,1494635
201207,2012-07,28,Tamaulipas,4160529,"Shrimps and Prawns, Prepared or Preserved, in Airtight Containers (Unsmoked)",1,Imports,chn,China,442019
201207,2012-07,28,Tamaulipas,4190590,"Baked Goods, Wares, not Containing Cocoa",1,Imports,usa,United States,18720
201207,2012-07,28,Tamaulipas,4200110,"Cucumbers and Gherkins, Prepared or Preserved by Vinegar or Acetic Acid",1,Imports,usa,United States,1886
201207,2012-07,28,Tamaulipas,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,fra,France,20
201207,2012-07,28,Tamaulipas,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,usa,United States,89385
201207,2012-07,28,Tamaulipas,4210690,"Food Preparations, N.E.C",1,Imports,usa,United States,105854
201207,2012-07,28,Tamaulipas,4220210,"Waters, Incl. Water Mineral and Aerated Waters, Containing Added Sugar or other Sweetening Matter or Flavor, for Direct Consumption as a Beverage",1,Imports,usa,United States,19232
201207,2012-07,28,Tamaulipas,4220290,"Non-Alcoholic Beverages (Excl. Water, Fruit Juice or Fruit and Vegetable Juices and Milk)",1,Imports,usa,United States,10729
201207,2012-07,28,Tamaulipas,5250100,"Salt, Incl Table Salt and Denatured Salt, and Pure Sodium Chloride, Incl in Aqueous Solution or Containing Added Anticaking or Agents to Ensure Good Flowability Dissolution..; Seawater",1,Imports,usa,United States,6942
201207,2012-07,28,Tamaulipas,5250510,"Siliceous Sands and Quartz Sands, Incl. Colored",1,Imports,usa,United States,34949
201207,2012-07,28,Tamaulipas,5250810,Bentonite,1,Imports,usa,United States,1471
201207,2012-07,28,Tamaulipas,5271012,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, Light Oils and Preparations",1,Imports,fra,France,1315
201207,2012-07,28,Tamaulipas,5271012,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, Light Oils and Preparations",1,Imports,usa,United States,10869
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,bel,Belgium,559
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,can,Canada,2631
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,deu,Germany,58949
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,esp,Spain,44
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,fra,France,2450
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,ita,Italy,261
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,jpn,Japan,64045
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,kor,South Korea,12
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,swe,Sweden,336
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,twn,Taiwan (Region),829
201207,2012-07,28,Tamaulipas,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,usa,United States,10549426
201207,2012-07,28,Tamaulipas,6280429,Noble Gases (Exc. Argon),1,Imports,usa,United States,54846
201207,2012-07,28,Tamaulipas,6281122,Silicon Dioxide,1,Imports,usa,United States,78425
201207,2012-07,28,Tamaulipas,6281700,Zinc Oxide; Zinc Peroxide,1,Imports,usa,United States,29414
201207,2012-07,28,Tamaulipas,6281810,"Artificial Corundum, whether or not Chemically Defined",1,Imports,usa,United States,10807
201207,2012-07,28,Tamaulipas,6281820,Aluminum Oxide (Excl. Artificial Corundum),1,Imports,usa,United States,24108
201207,2012-07,28,Tamaulipas,6282890,"Hypochlorites, Chlorites and Hypobromites (Exc. Calcium Hypochlorite)",1,Imports,usa,United States,962
201207,2012-07,28,Tamaulipas,6285300,"Inorganic Compounds, Incl. Distilled or Pure, Liquid Air, and Removidoas no Gases, Compressed Air Almagamas (Exc. Almagamas Precious Metals)",1,Imports,usa,United States,3351
201207,2012-07,28,Tamaulipas,6291419,"Acyclic Ketones without other Oxygen Function (Exc. Acetone, Butanone ""Methyl Ethyl Ketone"" and 4-Methylpentan-2-One ""Methyl Isobutyl Ketone"")",1,Imports,usa,United States,3618
201207,2012-07,28,Tamaulipas,6291719,"Acyclic Polycarboxylic Acids, their Anhydrides, Halides, Peroxides, Peroxyacids and their Halogenated, Sulfonated, Nitrated or Nitrosated (Exc Acid, its Salts and Esters;. Adipic Acid, its Salts and Esters; Azelaic Acid, Sebacic Acid, his Salts and Esters; Maleic Anhydride)",1,Imports,chn,China,19924
